,battery_level,captive,code,id,latitude,longitude,model,nest_id,partner_id,region,time
120,27.0,False,,8a229183-73e0-4540-8f5f-2109ce57ed16,33.99984666666667,-118.48127666666666,rf,,,santa-monica,2019-07-14 19:16:31.351546
121,45.0,False,,5b3f9bd4-785a-4552-86b2-54ea978a47ad,33.999704,-118.481389,bd,,,santa-monica,2019-07-14 19:16:31.351546
123,81.0,False,,774e3130-d65c-4045-940d-3812d4dec67e,33.99968666666667,-118.48140666666669,rf,,,santa-monica,2019-07-14 19:16:31.351546
124,89.0,False,,92eefda5-cfc5-4348-b76a-cefbefde9f79,34.001467,-118.473677,bd,,,santa-monica,2019-07-14 19:16:31.351546
125,29.0,False,,fa756be5-ba10-4fc3-b7e1-e780b8504d89,33.999244999999995,-118.48179666666668,rf,,,santa-monica,2019-07-14 19:16:31.351546
126,69.0,False,,329f7c62-6ec2-4028-adbd-7cbb3494ba51,34.00163092443968,-118.4792139007282,bd,220fbc3e-ae40-4648-93e5-ca25441f9d0f,,santa-monica,2019-07-14 19:16:31.351546
119,65.0,False,,c1a5ba7a-a361-454c-a3a7-603af777c6f5,34.002306,-118.473667,bd,,,santa-monica,2019-07-14 19:16:31.351546
0,52.0,False,,c0e841b2-3fa5-4dcf-811c-699809e99327,34.005235,-118.474218,bd,,,santa-monica,2019-07-14 19:16:31.351546
1,90.0,False,,ce5b181b-2dea-4510-8568-fb121575b550,34.005277,-118.474289,bd,,,santa-monica,2019-07-14 19:16:31.351546
2,88.0,False,,33b38dc0-10cc-4a9d-b4ae-ecb509537f4e,34.005262,-118.47432,bd,,,santa-monica,2019-07-14 19:16:31.351546
3,47.0,False,,5031ff95-e470-4bea-8b50-71c9544f29e1,34.005291,-118.474323,bd,,,santa-monica,2019-07-14 19:16:31.351546
4,67.0,False,,7df5d910-42a2-4617-ac75-ffe03377c932,34.005299,-118.474374,bd,,,santa-monica,2019-07-14 19:16:31.351546
5,62.0,False,,1026b042-90c8-4a5c-915e-a90e821fea50,34.005161666666666,-118.47566166666665,rf,,,santa-monica,2019-07-14 19:16:31.351546
6,70.0,False,,1a2f305a-3843-442f-99e6-9dc4a33d0bdb,34.00343,-118.47538000000002,rf,,,santa-monica,2019-07-14 19:16:31.351546
7,46.0,False,,bd484afd-e3dd-4f13-b9d6-f62e7e06380a,34.003702,-118.471823,bd,,,santa-monica,2019-07-14 19:16:31.351546
8,100.0,False,,a4c7da8d-402f-4ca8-a224-c53923e1c3fd,34.007293,-118.47632,bd,2646260f-8279-4228-a3b9-b6f834a39958,,santa-monica,2019-07-14 19:16:31.351546
9,100.0,False,,e1dc4788-8c61-471b-b20e-a472cf351ca1,34.00337,-118.47177,bd,,,santa-monica,2019-07-14 19:16:31.351546
10,88.0,False,,2e73ae18-8f9b-419f-ad70-478c36b32a92,34.00724,-118.47192333333332,rf,,,santa-monica,2019-07-14 19:16:31.351546
11,100.0,False,,ef9f56fe-485b-42b4-8d08-cb21635191c4,34.007398,-118.476353,bd,2646260f-8279-4228-a3b9-b6f834a39958,,santa-monica,2019-07-14 19:16:31.351546
12,100.0,False,,1107801f-9ea3-4e96-b27f-1d4ad170a31b,34.007373,-118.476395,bd,2646260f-8279-4228-a3b9-b6f834a39958,,santa-monica,2019-07-14 19:16:31.351546
13,98.0,False,,7e0684a0-57f3-4151-bc10-992bfd203e64,34.003407,-118.471625,bd,,,santa-monica,2019-07-14 19:16:31.351546
14,100.0,False,,a5b5c22a-77f1-4d3e-a504-75a07ea3035a,34.008094,-118.474038,bd,39c8eeda-6d1b-4ef3-af11-ec0b3c7e98b6,,santa-monica,2019-07-14 19:16:31.351546
16,100.0,False,,2721be20-0734-4aaa-8e24-a403d9278fd2,34.008205,-118.47408,bd,39c8eeda-6d1b-4ef3-af11-ec0b3c7e98b6,,santa-monica,2019-07-14 19:16:31.351546
17,83.0,False,,09774e0c-88b2-442b-92c2-25e8e69bf36a,34.007754999999996,-118.47680666666665,rf,c1f00255-c8d3-4f36-819a-40bdfebe889f,,santa-monica,2019-07-14 19:16:31.351546
18,97.0,False,,87953d5a-5079-40bb-b76b-3236e2c2b3bd,34.00776333333333,-118.47681499999999,rf,c1f00255-c8d3-4f36-819a-40bdfebe889f,,santa-monica,2019-07-14 19:16:31.351546
19,76.0,False,,89bcc06f-fd4e-4845-854a-9a66ec9ff909,34.007801666666666,-118.47682166666667,rf,c1f00255-c8d3-4f36-819a-40bdfebe889f,,santa-monica,2019-07-14 19:16:31.351546
20,65.0,False,,56a07b86-b4ef-4532-8c26-f0d7c28ab086,34.006435,-118.47823333333332,rf,,,santa-monica,2019-07-14 19:16:31.351546
21,88.0,False,,f52aadc7-6929-4fb0-8fea-90f408816fd5,34.002512,-118.477096,bd,,,santa-monica,2019-07-14 19:16:31.351546
25,82.0,False,,4d0f369f-0174-435b-9019-1379d5dd8a5e,34.007921,-118.477814,bd,,,santa-monica,2019-07-14 19:16:31.351546
26,100.0,False,,b662aa3d-97a5-4f63-9c4f-c3b1732e9d82,34.00793,-118.477806,bd,,,santa-monica,2019-07-14 19:16:31.351546
27,100.0,False,,aebffbbb-0049-4433-8f33-c114dc1466c2,34.007972,-118.477793,bd,,,santa-monica,2019-07-14 19:16:31.351546
28,98.0,False,,139000a8-36a6-4449-a69a-79dc818d9e19,34.008021,-118.477776,bd,,,santa-monica,2019-07-14 19:16:31.351546
29,96.0,False,,ca5b4255-606b-4f43-becf-6954fdf39c33,34.008047,-118.477799,bd,,,santa-monica,2019-07-14 19:16:31.351546
30,42.0,False,,caae53f1-6d62-4ddc-86c3-84040d203d8f,34.00523,-118.47916333333333,rf,,,santa-monica,2019-07-14 19:16:31.351546
34,99.0,False,,580f0b11-121d-45a4-b6ac-abcd83d915a0,34.00847666666667,-118.47847666666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
35,100.0,False,,1c1e0c46-b3a0-4706-bd7d-497f47fdccaa,34.008509,-118.478455,bd,,,santa-monica,2019-07-14 19:16:31.351546
36,100.0,False,,83f398e5-17cf-4e5b-b7ef-fd1a6b45510c,34.008512,-118.478452,bd,,,santa-monica,2019-07-14 19:16:31.351546
37,83.0,False,,17984fd3-3e26-42ee-9fa6-37a8705204fe,34.008501,-118.478465,bd,,,santa-monica,2019-07-14 19:16:31.351546
38,98.0,False,,95cde8a6-ff78-4e83-b822-9b493fd0396d,34.008508,-118.478507,bd,,,santa-monica,2019-07-14 19:16:31.351546
39,99.0,False,,cbcdbb17-f9e1-43cd-adb4-22a34dc44897,34.008555,-118.478516,bd,,,santa-monica,2019-07-14 19:16:31.351546
50,87.0,False,,db0a7d65-c0b3-4a45-b6e8-fba2a86390fd,34.006641,-118.481368,bd,,,santa-monica,2019-07-14 19:16:31.351546
52,55.0,False,,611919a0-320b-4bb0-94db-703d6f534c88,34.002283,-118.480693,bd,,,santa-monica,2019-07-14 19:16:31.351546
53,61.0,False,,43af667d-f2cb-48ff-8cbd-627c80c50235,34.01044,-118.478179,bd,,,santa-monica,2019-07-14 19:16:31.351546
54,90.0,False,,239a8b3e-ff88-4d4b-a239-534fcd260ba2,34.01109666666667,-118.47648666666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
55,99.0,False,,02aa5388-805d-48e0-ad61-ed04f9344e3d,34.011105,-118.47648666666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
56,100.0,False,,f631da24-8610-4571-adcc-bc874447e6b1,34.011131666666664,-118.47646333333333,rf,73e120b7-db5c-4154-bc5e-db95cd885958,,santa-monica,2019-07-14 19:16:31.351546
57,99.0,False,,d6916f60-148f-4967-b5b4-00ae87188ab1,34.011134999999996,-118.47649333333332,rf,73e120b7-db5c-4154-bc5e-db95cd885958,,santa-monica,2019-07-14 19:16:31.351546
58,99.0,False,,8af5e848-992b-4c5f-a774-3adc2de2e22e,34.01114666666667,-118.47647833333333,rf,73e120b7-db5c-4154-bc5e-db95cd885958,,santa-monica,2019-07-14 19:16:31.351546
62,99.0,False,,b9f43d4d-8497-4fd4-8765-b99d5477d98b,34.00950666666667,-118.47972833333333,rf,,,santa-monica,2019-07-14 19:16:31.351546
63,98.0,False,,975c55dd-6817-43a3-bd7d-be9d729671ed,34.009501666666665,-118.47973666666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
64,98.0,False,,eed5649f-72d4-4fc1-9e75-5c7cdee9b257,34.00949166666667,-118.47975999999998,rf,,,santa-monica,2019-07-14 19:16:31.351546
65,96.0,False,,a3d41ed5-44ab-49de-8fde-cee17c11f972,34.00953666666667,-118.47972833333333,rf,,,santa-monica,2019-07-14 19:16:31.351546
70,63.0,False,,e01b41e2-d88d-43d7-b94c-04752ab06375,34.001876,-118.480869,bd,,,santa-monica,2019-07-14 19:16:31.351546
71,100.0,False,,920c195f-8802-472b-8710-477ed5ca2c4d,34.011401666666664,-118.47667666666666,rf,64da271e-6a1d-4c48-a2fc-5b77212bdcd6,,santa-monica,2019-07-14 19:16:31.351546
72,93.0,False,,975019a5-059b-475a-aa41-8a132f745bc5,34.01139833333333,-118.476715,rf,64da271e-6a1d-4c48-a2fc-5b77212bdcd6,,santa-monica,2019-07-14 19:16:31.351546
73,100.0,False,,790ffeaf-9f56-49cc-95ee-79f5fffe0531,34.011419,-118.476711,bd,64da271e-6a1d-4c48-a2fc-5b77212bdcd6,,santa-monica,2019-07-14 19:16:31.351546
75,99.0,False,,a1995726-d751-47dd-92ad-b0c461f16f58,34.007934,-118.481455,bd,7be6d6b9-bc2e-4629-99e3-4928f82dbd41,,santa-monica,2019-07-14 19:16:31.351546
76,100.0,False,,e71aa1ac-0baf-455d-b8b1-a53c7022fde4,34.007917,-118.48149,bd,7be6d6b9-bc2e-4629-99e3-4928f82dbd41,,santa-monica,2019-07-14 19:16:31.351546
78,100.0,False,,1b4d2c97-100b-4fd7-bb53-f7aad5e73afb,34.00794166666667,-118.48150666666668,rf,7be6d6b9-bc2e-4629-99e3-4928f82dbd41,,santa-monica,2019-07-14 19:16:31.351546
79,99.0,False,,df191fb1-fc3b-4a50-bdaa-c492ef2b3b96,34.00795666666667,-118.48150666666668,rf,7be6d6b9-bc2e-4629-99e3-4928f82dbd41,,santa-monica,2019-07-14 19:16:31.351546
80,99.0,False,,5511e3f1-3712-4aaf-b3ad-f29a5a3bfc58,34.00795333333333,-118.48151333333333,rf,7be6d6b9-bc2e-4629-99e3-4928f82dbd41,,santa-monica,2019-07-14 19:16:31.351546
83,55.0,False,,4506e21e-e03c-4803-a92b-3923bb04f1d0,34.004691666666666,-118.48229166666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
85,52.0,False,,69310a1e-b332-4f7a-a087-937555775bd6,34.002515,-118.48168,bd,,,santa-monica,2019-07-14 19:16:31.351546
88,69.0,False,,56247217-aa4d-41df-b0af-f6fa53990adc,34.00256,-118.48175,rf,,,santa-monica,2019-07-14 19:16:31.351546
89,79.0,False,,f83f1b3f-c95f-42e1-8f5b-a97c95f67e2b,34.00744666666667,-118.48209333333334,rf,,,santa-monica,2019-07-14 19:16:31.351546
90,75.0,False,,34b24f68-518a-4749-a6c0-0310d8ae7be5,34.002994,-118.482084,bd,,,santa-monica,2019-07-14 19:16:31.351546
91,99.0,False,,ee9771a2-b21f-4e62-a113-79e733cacf97,34.00317333333333,-118.48216166666667,rf,e4f306fa-732a-4a29-b13f-5862acd174a0,,santa-monica,2019-07-14 19:16:31.351546
100,45.0,False,,2f9c04f2-1fce-4eb8-9cec-3aa7233e945b,34.002672,-118.482354,bd,,,santa-monica,2019-07-14 19:16:31.351546
101,4.0,False,,ff05493e-8678-432b-980f-d5b9eaa94a61,34.008071666666666,-118.46620999999999,rf,,,santa-monica,2019-07-14 19:16:31.351546
102,40.0,False,,e23cb3f5-f283-4d17-a585-0bd514395cda,34.002617,-118.482355,bd,,,santa-monica,2019-07-14 19:16:31.351546
104,90.0,False,,0d7aa995-a098-4f8c-ad22-14749d1fe369,34.001179,-118.481644,bd,,,santa-monica,2019-07-14 19:16:31.351546
110,37.0,False,,511141c7-e2c5-4aee-bd37-2ece7df54cf2,34.003737,-118.483042,bd,,,santa-monica,2019-07-14 19:16:31.351546
111,53.0,False,,6a153b93-e371-475b-a6e5-87418d1793e2,34.006996666666666,-118.483025,rf,,,santa-monica,2019-07-14 19:16:31.351546
118,39.0,False,,11657e43-ff5d-4f7b-9bd8-0fb0d03a2ce4,34.001225,-118.482088,bd,,,santa-monica,2019-07-14 19:16:31.351546
123,92.0,False,,151912ad-8b1a-4b64-952a-937f2684e932,34.001225,-118.482208,bd,,,santa-monica,2019-07-14 19:16:31.351546
124,46.0,False,,6d31657b-28ee-4f35-91bd-f9f53fb1c6cf,34.002247,-118.482836,bd,,,santa-monica,2019-07-14 19:16:31.351546
128,63.0,False,,0614c69f-25d3-4fa1-942b-46bf057ba719,34.001404,-118.482482,bd,,,santa-monica,2019-07-14 19:16:31.351546
132,52.0,False,,7716bac1-b29b-4a57-b2e7-708abe12cfc4,34.00087333333333,-118.48231499999999,rf,,,santa-monica,2019-07-14 19:16:31.351546
135,28.0,False,,d1126068-9684-4a0c-86eb-a794fd700f39,34.000695,-118.48224666666668,rf,,,santa-monica,2019-07-14 19:16:31.351546
136,22.0,False,,07032100-656f-463c-bf35-bd07f2d823d9,34.000523333333334,-118.48210166666668,rf,,,santa-monica,2019-07-14 19:16:31.351546
138,67.0,False,,400081bb-2dd9-474a-a767-e8f843e46203,34.000526,-118.482117,bd,,,santa-monica,2019-07-14 19:16:31.351546
141,100.0,False,,e68f9c25-2c1c-4dd6-95d8-6e93ef94b777,34.000629,-118.482281,bd,,,santa-monica,2019-07-14 19:16:31.351546
1,80.0,False,,3eaa39db-6362-4e7b-a3aa-1f3e40d99921,34.006875,-118.462908,bd,,,santa-monica,2019-07-14 19:16:31.351546
2,63.0,False,,0e0f6d34-0ce3-40b8-a332-eb492686d29c,34.012452,-118.467047,bd,,,santa-monica,2019-07-14 19:16:31.351546
6,81.0,False,,da678c5f-0898-4c4f-be06-d93e82375c59,34.01392333333333,-118.46421833333333,rf,,,santa-monica,2019-07-14 19:16:31.351546
13,87.0,False,,64595bcc-ab97-4a57-94e9-600b1a3c9957,34.014869999999995,-118.46569,rf,,,santa-monica,2019-07-14 19:16:31.351546
27,97.0,False,,4d424c71-ab5b-4399-8521-15fd95efd72d,34.015385,-118.46203666666666,rf,f77f4b0a-7736-478f-b254-91e434a784a8,,santa-monica,2019-07-14 19:16:31.351546
42,65.0,False,,bf7a9e72-9038-4c12-8fb3-0484c7324906,34.016915000000004,-118.46598833333334,rf,,,santa-monica,2019-07-14 19:16:31.351546
64,67.0,False,,d83ba6c5-dc20-41c1-8486-01138bbb5311,34.017526,-118.46236,bd,,,santa-monica,2019-07-14 19:16:31.351546
93,100.0,False,,37bf7527-93c9-4a08-bc6c-bbed174dd97a,34.012857,-118.478188,bd,4ace761c-cfcc-4f31-95e3-698a17613e69,,santa-monica,2019-07-14 19:16:31.351546
94,72.0,False,,0a1a6663-ed66-4dc8-810d-dbca1c1e18cc,34.01751333333333,-118.47307666666666,rf,,,santa-monica,2019-07-14 19:16:31.351546
100,100.0,False,,d8554802-f019-4630-adb6-15cf7808e794,34.016616666666664,-118.47473166666666,rf,05193916-fa36-409b-a506-5e77bbf3fa74,,santa-monica,2019-07-14 19:16:31.351546
104,100.0,False,,dc4de0b9-e001-43ec-bdd5-1b43bec9b569,34.01664666666667,-118.47473166666666,rf,05193916-fa36-409b-a506-5e77bbf3fa74,,santa-monica,2019-07-14 19:16:31.351546
105,100.0,False,,bb1d70cb-7553-4f62-a240-bd817e1b140a,34.016622,-118.4748,bd,05193916-fa36-409b-a506-5e77bbf3fa74,,santa-monica,2019-07-14 19:16:31.351546
107,85.0,False,,0735878a-e4b5-4e3a-8f21-67728c7e90f1,34.01294666666667,-118.47830166666667,rf,4ace761c-cfcc-4f31-95e3-698a17613e69,,santa-monica,2019-07-14 19:16:31.351546
108,81.0,False,,49b5b597-b645-4770-aa0e-3a2af854aeac,34.01295833333334,-118.47830166666667,rf,4ace761c-cfcc-4f31-95e3-698a17613e69,,santa-monica,2019-07-14 19:16:31.351546
118,100.0,False,,3c5b3482-19f9-4f4b-a49f-bb2e6261c045,34.018606,-118.471488,bd,7208f38e-9c46-4fa1-a55e-12277de79423,,santa-monica,2019-07-14 19:16:31.351546
126,56.0,False,,dd52b28c-2859-4dde-9644-d9910c44f322,34.015797,-118.477165,bd,,,santa-monica,2019-07-14 19:16:31.351546
129,70.0,False,,86aed5fa-fe7d-4e8b-a8f8-48432d7ac559,34.01939333333333,-118.47095499999999,rf,,,santa-monica,2019-07-14 19:16:31.351546
130,66.0,False,,f280d0e5-8688-462e-b30b-bff69ae041d3,34.013133333333336,-118.47933166666665,rf,,,santa-monica,2019-07-14 19:16:31.351546
0,65.0,False,,42731b53-04a7-40f5-82a7-ab2200c5d06c,34.018005,-118.45712999999999,rf,,,santa-monica,2019-07-14 19:16:31.351546
1,100.0,False,,d6c798a1-3149-4497-a24a-e836e22d2913,34.018292,-118.455349,bd,301eb801-71f5-4c2b-9105-4bc008aa1845,,santa-monica,2019-07-14 19:16:31.351546
2,75.0,False,,2869c02a-2ae3-4e87-863e-79a88c9c73f1,34.019329,-118.455131,bd,,,santa-monica,2019-07-14 19:16:31.351546
3,100.0,False,,b169ff48-1702-418f-b045-aec5803ab04d,34.016986,-118.453436,bd,9a2350db-c1ca-43da-90bd-87cffebb3703,,santa-monica,2019-07-14 19:16:31.351546
4,100.0,False,,09dc5d23-3ea3-492b-93c2-505272ae7b15,34.016942,-118.453421,bd,9a2350db-c1ca-43da-90bd-87cffebb3703,,santa-monica,2019-07-14 19:16:31.351546
5,81.0,False,,ed842117-9087-4df0-87ec-fd6cd21b38b8,34.01692166666667,-118.453415,rf,9a2350db-c1ca-43da-90bd-87cffebb3703,,santa-monica,2019-07-14 19:16:31.351546
6,88.0,False,,0230b2e0-dd8f-4090-bfd2-b1de077c1312,34.0212146,-118.4579795,bd,,,santa-monica,2019-07-14 19:16:31.351546
7,70.0,False,,2c92768e-5b22-4bbf-9161-20ffd7f557f2,34.02042333333333,-118.45442999999999,rf,,,santa-monica,2019-07-14 19:16:31.351546
8,81.0,False,,7c6eee61-6b84-484c-8aa3-0f4a02319097,34.016888333333334,-118.45338500000001,rf,9a2350db-c1ca-43da-90bd-87cffebb3703,,santa-monica,2019-07-14 19:16:31.351546
10,100.0,False,,46057bec-3412-410f-8771-90368d5383b7,34.020573,-118.452418,bd,7250ddbf-35a6-4e10-95e3-943321252c73,,santa-monica,2019-07-14 19:16:31.351546
12,100.0,False,,693456c4-cfaf-430f-92dc-814e59f0b898,34.020835,-118.452212,bd,c64abddd-7dbb-4fe8-a02b-0366f560f27e,,santa-monica,2019-07-14 19:16:31.351546
13,99.0,False,,33942d15-7b3b-44df-8f58-0277a6299066,34.021881666666665,-118.45099666666668,rf,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
14,89.0,False,,a8434a1b-fe6e-4844-9303-ddf4ddcdde2e,34.02221333333333,-118.45131666666666,rf,,,santa-monica,2019-07-14 19:16:31.351546
15,72.0,False,,57a1d195-cf8b-4ced-a8f3-5ce7eeaa0584,34.02179666666667,-118.45091166666667,rf,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
16,99.0,False,,b01eeadd-f498-4815-9af6-645af3d7f93e,34.02184666666667,-118.45095,rf,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
17,100.0,False,,151d4720-8826-4abe-b2c5-07c7233ec677,34.021709,-118.450777,bd,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
18,92.0,False,,63fb10a4-3625-4143-b2ca-e6ce3fe48e47,34.021834,-118.450868,bd,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
19,93.0,False,,294f5209-55a9-464b-8f21-a98eda10c0c3,34.02173,-118.450753,bd,3a384351-06d3-4fbb-b245-e727aa2a5d5f,,santa-monica,2019-07-14 19:16:31.351546
20,97.0,False,,fc08186c-d065-4303-9629-263110c353fc,34.02144666666666,-118.44963833333334,rf,,,santa-monica,2019-07-14 19:16:31.351546
21,92.0,False,,660077a3-daef-41c3-89b2-e28a03f66d2a,34.02146166666667,-118.44964666666668,rf,,,santa-monica,2019-07-14 19:16:31.351546
24,67.0,False,,2b22fb39-0f0e-4508-9411-c24faac83107,34.025753333333334,-118.45732166666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
26,91.0,False,,1c242721-39cc-4929-b286-aba35f8c416e,34.026096,-118.456109,bd,147a84f6-54ea-4e9f-a20d-b05153b5b4f6,,santa-monica,2019-07-14 19:16:31.351546
27,87.0,False,,9be85713-68bd-4d7d-a39b-688511bfb3db,34.026115,-118.45611500000001,rf,,,santa-monica,2019-07-14 19:16:31.351546
28,99.0,False,,9f03d656-9091-4b44-aba1-6449464b9de4,34.02612333333333,-118.45611500000001,rf,147a84f6-54ea-4e9f-a20d-b05153b5b4f6,,santa-monica,2019-07-14 19:16:31.351546
30,90.0,False,,aa0a136d-6f71-4e69-8ff3-5d62ac939226,34.024878,-118.462978,bd,,,santa-monica,2019-07-14 19:16:31.351546
31,58.0,False,,db1e9d11-d51a-4992-befb-b112cff1cb14,34.024829999999994,-118.46315833333334,rf,,,santa-monica,2019-07-14 19:16:31.351546
34,58.0,False,,63c83256-b4f1-4096-b773-bb15ec2d0842,34.01596,-118.445923,bd,,,santa-monica,2019-07-14 19:16:31.351546
35,60.0,False,,f908930a-cbc7-462b-b541-9078f085ea10,34.027709,-118.458533,bd,,,santa-monica,2019-07-14 19:16:31.351546
38,62.0,False,,005505e1-ead9-4af1-bc08-e2e3072aa3cc,34.028929999999995,-118.45816,rf,,,santa-monica,2019-07-14 19:16:31.351546
40,82.0,False,,3a546f70-2acc-487d-b388-9a9f694060fa,34.02271666666666,-118.46945166666667,rf,,,santa-monica,2019-07-14 19:16:31.351546
41,67.0,False,,023372c1-b7cd-4c6d-9113-86a6063854f2,34.028115,-118.46309666666666,rf,,,santa-monica,2019-07-14 19:16:31.351546
